Carrier Code,Flight Number,Departure Airport,Arrival Airport,Scheduled Departure Date,Aircraft Type,Estimated FuelBurn(T),Estimated co2 (T)
XH,262,JFK,CDG,2/21/2024,339,32.213,101.795
XH,9590,MSP,MIA,2/24/2024,320,8.481,26.798
XH,6987,PVG,DLC,2/21/2024,32B,4.293,13.567
XH,7965,YYZ,LAS,2/8/2024,7S8,10.86,34.319
XH,7069,SEA,PDX,2/20/2024,E7W,0.947,2.99
XH,2958,ATL,GSP,2/20/2024,717,1.478,4.671
XH,9997,ATL,MBJ,2/19/2024,32B,7.921,25.029
XH,7950,ATL,MLI,2/20/2024,CR9,2.472,7.811
XH,890,TPA,LAX,2/6/2024,32Q,12.305,38.886
XH,9806,SLC,MFR,2/13/2024,E7W,2.624,8.293
XH,9807,MSP,MOT,2/22/2024,E7W,2.099,6.631
XH,2988,MIA,RDU,2/16/2024,320,4.618,14.594
XH,7999,ICN,HNL,2/26/2024,77W,63.095,199.382
XH,8090,MEX,HMO,2/11/2024,7M8,5.411,17.099
XH,9879,SJD,SLC,2/28/2024,73J,6.904,21.816
XH,700,MSP,ORD,2/4/2024,221,1.756,5.548
XH,9799,SLC,LGB,2/12/2024,E7W,2.666,8.423
XH,2982,ATL,SAV,2/17/2024,73J,2.049,6.474
XH,5798,DTW,MQT,2/19/2024,CR9,1.868,5.903
XH,20,SEA,LHR,2/8/2024,339,48.774,154.127
XH,6696,FCO,FLR,2/25/2024,319,1.376,4.349
XH,7979,MSP,JFK,2/13/2024,CR9,4.432,14.006
XH,9689,MSP,BDL,2/11/2024,73H,5.415,17.112
XH,7965,JFK,BUF,2/9/2024,E7W,1.676,5.296
XH,9209,OPO,AMS,2/14/2024,295,3.998,12.634
XH,9967,ROC,ATL,2/21/2024,320,4.845,15.31
XH,5770,LGA,DCA,2/15/2024,E75,1.435,4.534
XH,795,MSP,ORD,2/3/2024,223,1.869,5.906
XH,9775,DEN,DTW,2/8/2024,32B,8.217,25.964
XH,8909,GDL,MEX,2/10/2024,7M8,2.048,6.47
XH,2929,BWI,MSP,2/7/2024,319,5.923,18.718
XH,8998,TLS,CDG,2/21/2024,321,3.832,12.109
XH,8708,PUF,CDG,2/25/2024,E90,2.727,8.619
XH,7779,PEN,TPE,2/7/2024,32Q,9.247,29.219
XH,2979,BOI,SLC,2/19/2024,319,2.21,6.985
XH,9592,SLC,LAX,2/26/2024,32B,5.456,17.239
XH,9976,AMS,VCE,2/12/2024,73H,3.669,11.593
XH,5690,BOS,CVG,2/2/2024,E75,2.648,8.366
XH,7929,DTW,PLN,2/8/2024,CR9,1.372,4.336
XH,7006,YYC,YVR,2/6/2024,7S8,3.024,9.555
XH,6997,CWB,GRU,2/21/2024,32B,2.73,8.626
XH,8609,GVA,CDG,2/19/2024,223,1.472,4.652
XH,7097,YYZ,FLL,2/22/2024,7S8,7.046,22.265
XH,960,MSP,AMS,2/5/2024,339,39.41,124.535
XH,5259,ABE,ATL,2/9/2024,CR9,3.24,10.238
XH,7282,SGU,SLC,2/26/2024,CR9,1.514,4.783
XH,5509,ATL,AGS,2/15/2024,CR9,1.135,3.587
XH,5298,ROA,ATL,2/10/2024,CR9,1.891,5.975
XH,9929,SVG,AMS,2/19/2024,E90,2.809,8.877
XH,6759,LCG,MAD,2/25/2024,73H,2.159,6.825
XH,5527,OMA,DTW,2/29/2024,CR9,2.514,7.943
XH,9277,GRB,ATL,2/8/2024,73H,4.802,15.173
XH,9209,OPO,AMS,2/19/2024,E90,4.477,14.149
XH,9798,LAX,LAS,2/21/2024,319,2.126,6.721
XH,9079,MEX,TGZ,2/13/2024,73H,2.966,9.375
XH,7296,XWA,MSP,2/18/2024,CR7,1.955,6.177
XH,6206,BOG,MDE,2/20/2024,32A,1.597,5.049
XH,2577,EWR,DTW,2/5/2024,319,3.324,10.506
XH,6650,LIN,FCO,2/15/2024,319,2.458,7.766
XH,7989,MEX,SFO,2/25/2024,7M8,9.353,29.554
XH,9659,MSP,RST,2/18/2024,E7W,0.906,2.864
XH,9992,SMF,GDL,2/7/2024,7S8,9.012,28.478
XH,2997,LAS,DTW,2/24/2024,32B,10.346,32.692
XH,779,MSP,PHX,2/27/2024,75T,12.878,40.696
XH,5982,IAD,DTW,2/16/2024,CR9,2.138,6.755
XH,7299,MSP,BJI,2/6/2024,CR9,1.097,3.465
XH,7997,LGA,CVG,2/7/2024,CR9,2.64,8.342
XH,6729,GIG,GRU,2/10/2024,319,2.023,6.393
XH,9758,AMS,HAM,2/19/2024,E90,1.753,5.538
XH,9970,LBA,AMS,2/13/2024,E90,1.915,6.053
XH,5957,XNA,ATL,2/13/2024,CR7,1.893,5.98
XH,2289,TUS,SEA,2/5/2024,221,4.169,13.174
XH,8595,CDG,MXP,2/23/2024,223,2.107,6.659
XH,5977,JFK,ORF,2/14/2024,CR9,1.796,5.675
XH,2090,DTW,MIA,2/26/2024,73H,6.516,20.593
XH,6678,FCO,GOA,2/28/2024,320,2.148,6.789
XH,982,ATL,BOG,2/12/2024,75W,14.451,45.666
XH,2579,LAX,JFK,2/5/2024,76W,23.727,74.977
XH,7097,YYC,YVR,2/6/2024,73W,2.767,8.744
XH,6798,BIO,MAD,2/21/2024,73H,1.938,6.122
XH,6679,FCO,VCE,2/27/2024,320,2.068,6.533
XH,6975,MAO,GRU,2/19/2024,32B,10.776,34.051
XH,8987,CDG,VIE,2/7/2024,223,2.472,7.81
XH,9095,EYW,ATL,2/1/2024,319,4.018,12.698
XH,7908,YVR,YYZ,2/17/2024,7M8,9.206,29.093
XH,2588,MSP,EWR,2/8/2024,717,4.553,14.388
XH,7886,ATL,ILM,2/15/2024,CR9,1.849,5.844
XH,5996,ROA,ATL,2/16/2024,CR9,1.906,6.024
XH,9977,CDG,AMS,2/6/2024,73H,2.458,7.77
XH,2675,FLL,BOS,2/23/2024,73H,7.121,22.503
XH,7275,MSP,INL,2/1/2024,CR7,1.282,4.051
XH,9750,INV,AMS,2/11/2024,E7W,2.211,6.988
XH,6900,PSP,YYC,2/7/2024,73W,6.145,19.42
XH,8690,CDG,ZRH,2/7/2024,320,2.241,7.079
XH,9099,DCA,MSP,2/16/2024,319,5.772,18.24
XH,9592,ATL,FLL,2/8/2024,75W,4.946,15.628
XH,8626,CDG,DXB,2/12/2024,77W,51.313,162.148
XH,9788,HAV,MIA,2/21/2024,73H,2.417,7.637
XH,6068,SCL,MIA,2/29/2024,788,38.597,121.966
XH,6777,MIA,MAD,2/11/2024,789,35.977,113.686
XH,7972,LGA,BHM,2/6/2024,CR9,3.282,10.37
XH,9960,BIL,SLC,2/8/2024,320,2.92,9.227
XH,2595,OAK,SLC,2/4/2024,319,3.301,10.432
XH,7075,SLC,PSP,2/8/2024,E7W,2.384,7.534
XH,2795,CAE,ATL,2/13/2024,717,1.768,5.585
XH,9797,MCO,ATL,2/10/2024,75W,5.219,16.492
XH,9709,BOS,FLL,2/21/2024,32B,8.196,25.899
XH,9689,PRG,AMS,2/25/2024,73H,3.377,10.672
XH,6799,SCL,FLN,2/12/2024,32A,7.152,22.6
XH,2007,DEN,LAX,2/16/2024,319,5.271,16.655
XH,5227,JFK,RDU,2/25/2024,CR9,2.193,6.928
XH,9092,LGA,IAH,2/10/2024,320,8.769,27.709
XH,7952,LAX,EGE,2/14/2024,E7W,3.15,9.954
XH,8286,CDG,DUB,2/23/2024,223,2.18,6.888
XH,928,OGG,SEA,2/25/2024,32Q,13.491,42.633
XH,5789,LGA,BOS,2/9/2024,E75,1.233,3.896
XH,8299,CDG,FLR,2/25/2024,319,3.674,11.61
XH,9957,ATL,ABQ,2/9/2024,32B,10.25,32.389
XH,2576,LGA,MIA,2/17/2024,32B,8.587,27.135
XH,6772,BIO,MAD,2/10/2024,73H,2.419,7.644
XH,528,DEN,ATL,2/4/2024,32B,8.986,28.394
XH,9292,DCA,ATL,2/4/2024,320,3.784,11.957
XH,9952,ZRH,AMS,2/25/2024,E90,2.728,8.623
XH,9027,ELP,ATL,2/16/2024,73H,6.688,21.132
XH,8099,AGU,MEX,2/2/2024,E90,1.83,5.783
XH,5209,JFK,RDU,2/28/2024,CR9,2.512,7.938
XH,2778,MEM,ATL,2/21/2024,32B,2.91,9.196
XH,2097,ATL,BHM,2/5/2024,73J,1.693,5.35
XH,7779,PEN,TPE,2/25/2024,32Q,8.643,27.311
XH,9975,ZRH,AMS,2/3/2024,73H,2.967,9.378
XH,8790,CDG,BOD,2/13/2024,E70,1.421,4.492
XH,9795,BOS,DTW,2/3/2024,319,3.952,12.489
XH,7866,TPE,ICN,2/7/2024,77W,16.744,52.91
XH,7057,PHX,LAX,2/14/2024,E7W,1.981,6.261
XH,9989,TUS,ATL,2/22/2024,32B,8.443,26.678
XH,7085,YYC,YXE,2/27/2024,7S8,2.568,8.114
XH,7598,AMS,INN,2/21/2024,73H,3.105,9.812
XH,7927,GTR,ATL,2/25/2024,CR9,1.38,4.361
XH,2905,ATL,SAV,2/17/2024,717,1.645,5.198
XH,799,GRR,ATL,2/20/2024,32B,4.892,15.458
XH,879,MSP,SEA,2/13/2024,32Q,7.929,25.057
XH,7298,ABR,MSP,2/7/2024,CR7,1.149,3.63
XH,9287,AMS,HAM,2/23/2024,E90,1.75,5.529
XH,9756,MSP,MEM,2/29/2024,E7W,2.947,9.31
XH,7099,LAX,RNO,2/8/2024,E7W,1.96,6.193
XH,7296,YYJ,YYC,2/14/2024,7S8,2.818,8.904
XH,7979,DTW,GRB,2/4/2024,CR9,1.578,4.987
XH,9879,SXM,ATL,2/28/2024,75W,13.632,43.078
XH,5992,RDU,DTW,2/10/2024,CR9,2.518,7.956
XH,9059,TQO,MEX,2/3/2024,E90,4.155,13.13
XH,7992,BSB,LIM,2/3/2024,320,10.661,33.688
XH,9889,SMF,SEA,2/9/2024,E75,2.73,8.628
XH,6677,LIN,AMS,2/25/2024,320,3.641,11.505
XH,2700,MYR,ATL,2/1/2024,717,2.207,6.974
XH,9999,DTW,BOS,2/5/2024,320,4.17,13.178
XH,9999,AMS,CDG,2/23/2024,73H,2.331,7.366
XH,2579,BWI,ATL,2/21/2024,75W,5.584,17.645
XH,8272,CDG,BLL,2/14/2024,E90,2.907,9.188
XH,2965,FLL,JFK,2/1/2024,320,6.547,20.689
XH,77,JFK,DUB,2/22/2024,76W,31.052,98.125
XH,807,LAX,MCO,2/23/2024,32Q,9.893,31.263
XH,7299,YEG,YYZ,2/1/2024,7S8,8.673,27.407
XH,6950,GRU,SCL,2/2/2024,32A,9.505,30.034
XH,797,MSP,RSW,2/2/2024,32B,9.094,28.737
XH,8707,MRS,CDG,2/12/2024,320,3.146,9.942
XH,9798,DEL,AMS,2/13/2024,77W,71.299,225.304
XH,9785,HPN,DTW,2/1/2024,CR9,2.548,8.051
XH,8796,CDG,IAD,2/1/2024,77W,65.69,207.58
XH,2087,ATL,SDF,2/27/2024,717,2.204,6.964
XH,6866,HNL,OGG,2/8/2024,717,1.11,3.509
XH,2977,ATL,MSN,2/18/2024,717,3.908,12.349
XH,2696,ATL,CAE,2/15/2024,717,1.627,5.142
XH,2287,SEA,SAN,2/26/2024,223,3.767,11.903
XH,6976,YEG,PHX,2/7/2024,73H,8.02,25.341
XH,7969,BUF,JFK,2/6/2024,E7W,1.888,5.965
XH,8607,CDG,BOS,2/29/2024,77W,58.714,185.535
XH,6855,ITO,HNL,2/14/2024,717,1.699,5.37
XH,7866,PVD,DTW,2/1/2024,CR9,2.828,8.937
XH,2892,ATL,CMH,2/26/2024,73J,3.003,9.49
XH,9798,LAS,LAX,2/12/2024,319,1.894,5.983
XH,5790,ALB,LGA,2/4/2024,CR9,1.02,3.224
XH,990,SEA,ATL,2/14/2024,32Q,9.724,30.727
XH,5727,PHL,BOS,2/25/2024,E75,1.749,5.526
XH,598,ATL,BOS,2/8/2024,32B,6.824,21.562
XH,958,LAX,JFK,2/7/2024,76W,25.012,79.039
XH,9887,ATL,MOB,2/28/2024,CR9,1.796,5.674
XH,2977,PVD,ATL,2/22/2024,320,5.939,18.769
XH,7290,MSP,IMT,2/21/2024,CR7,1.077,3.402
XH,579,ATL,SJU,2/22/2024,75W,10.336,32.662
XH,6877,LAS,YYZ,2/6/2024,7S8,9.11,28.787
XH,7790,AMS,BRI,2/13/2024,73H,5.608,17.72
XH,9967,MCO,CVG,2/1/2024,73H,5.114,16.158
XH,5902,ATL,SHV,2/16/2024,CR9,2.597,8.205
XH,9027,SGN,ICN,2/17/2024,772,37.206,117.572
XH,9975,MSP,MDW,2/3/2024,E7W,2.079,6.57
XH,699,ATL,DAL,2/25/2024,319,4.784,15.119
XH,707,LAX,DTW,2/10/2024,73J,9.197,29.063
XH,9699,MCI,MSP,2/12/2024,E7W,1.805,5.703
XH,2072,MSP,ATL,2/9/2024,73J,5.433,17.168
XH,6662,ZRH,FCO,2/26/2024,320,2.916,9.215
XH,558,BOS,SLC,2/27/2024,32Q,11.545,36.483
XH,7990,ATL,DHN,2/23/2024,CR9,1.296,4.095
XH,6099,BGA,BOG,2/21/2024,320,1.933,6.111
XH,7990,YYJ,YYC,2/13/2024,73W,2.964,9.367
XH,978,MLB,ATL,2/22/2024,717,2.931,9.262
XH,989,DTW,SEA,2/26/2024,73J,12.105,38.253
XH,9580,BOS,MCO,2/6/2024,32B,7.876,24.89
XH,5797,DSM,DTW,2/27/2024,CR9,2.416,7.634
XH,9978,ATL,ORD,2/21/2024,752,6.039,19.082
XH,505,DTW,SEA,2/9/2024,73H,10.663,33.697
XH,7997,MAO,GRU,2/27/2024,321,10.711,33.847
XH,558,BOS,SLC,2/18/2024,32Q,11.966,37.812
XH,9028,ICN,DEL,2/29/2024,332,53.203,168.12
XH,6975,GRU,CGR,2/24/2024,320,3.865,12.212
XH,2627,ATL,SDF,2/22/2024,73H,2.802,8.853
XH,7076,MSP,FAR,2/25/2024,E7W,1.405,4.441
XH,9686,DTW,DFW,2/1/2024,320,6.093,19.254
XH,9779,SAT,LAX,2/9/2024,223,4.685,14.806
XH,9956,AMS,BRS,2/20/2024,E90,2.151,6.796
XH,9752,AMS,GDN,2/10/2024,E7W,2.181,6.891
XH,507,DCA,ATL,2/27/2024,320,3.844,12.148
XH,5279,TYS,ATL,2/19/2024,CR9,1.089,3.442
XH,9959,ATL,ABY,2/21/2024,CR7,1.143,3.611
XH,8759,LYS,AMS,2/23/2024,E70,2.095,6.619
XH,6877,HNL,LIH,2/17/2024,717,1.122,3.547
XH,8992,MTY,MEX,2/16/2024,7M9,3.007,9.501
XH,9006,MSP,TUS,2/20/2024,320,7.942,25.094
XH,7957,DTW,MTY,2/17/2024,E90,7.988,25.243
XH,9879,SLC,TUS,2/15/2024,E7W,2.617,8.27
XH,599,SAN,DTW,2/17/2024,32B,11.847,37.437
XH,2890,ATL,CMH,2/7/2024,73J,3.029,9.569
XH,8099,MEX,BJX,2/14/2024,E90,1.463,4.624
XH,9989,GCM,ATL,2/11/2024,73J,6.002,18.967
XH,9297,ROA,ATL,2/22/2024,717,2.396,7.57
XH,7888,ROC,DTW,2/10/2024,CR9,1.822,5.758
XH,8277,BES,CDG,2/5/2024,320,2.728,8.62
XH,7872,DTW,BDL,2/23/2024,CR9,2.271,7.177
XH,9799,LAX,SFO,2/4/2024,319,2.701,8.536
XH,5995,MSP,CVG,2/1/2024,CR9,2.332,7.369
XH,9696,ATL,PNS,2/15/2024,73J,2.649,8.372
XH,8079,CEN,MEX,2/20/2024,E90,4.002,12.647
XH,9899,AZO,DTW,2/25/2024,CR9,1.012,3.199
XH,7298,RIX,AMS,2/14/2024,223,3.414,10.789
XH,7962,SAV,JFK,2/8/2024,CR9,3.051,9.64
XH,727,LAX,ATL,2/14/2024,32Q,8.56,27.052
XH,8999,CDG,LIS,2/11/2024,223,3.468,10.958
XH,7996,BHM,LGA,2/18/2024,CR9,3.424,10.821
XH,777,PHX,MSP,2/2/2024,75T,11.007,34.781
XH,6677,FCO,TRS,2/26/2024,223,1.407,4.446
XH,6727,PVG,XIY,2/27/2024,32N,4.547,14.367
XH,5227,ATL,TYS,2/14/2024,CR9,1.143,3.612
XH,9759,LAX,SMF,2/24/2024,E7W,1.778,5.619
XH,7057,YVR,HNL,2/29/2024,7M8,12.313,38.908
XH,9999,DCA,MSP,2/10/2024,320,6.127,19.362
XH,9622,AMS,IST,2/8/2024,73H,6.847,21.636
XH,5999,LIT,LGA,2/15/2024,CR9,4.157,13.136
XH,795,HNL,LAX,2/23/2024,76W,25.98,82.096
XH,8705,CDG,BOM,2/25/2024,77W,63.452,200.51
XH,8597,CDG,AMS,2/3/2024,320,2.31,7.3
XH,2077,IND,DTW,2/6/2024,73J,1.979,6.253
XH,9999,SLC,ONT,2/7/2024,E7W,2.529,7.993
XH,9958,AMS,JFK,2/17/2024,772,51.171,161.7
XH,9299,TRD,AMS,2/5/2024,E90,4.155,13.13
XH,9657,MSP,JFK,2/23/2024,E7W,3.935,12.434
XH,9959,BOD,AMS,2/1/2024,E90,3.443,10.879
XH,6699,BRU,FCO,2/25/2024,32N,3.005,9.497
XH,2609,DTW,EWR,2/11/2024,717,2.291,7.238
XH,790,PHL,MSP,2/6/2024,221,4.481,14.159
XH,5698,DCA,LGA,2/5/2024,E75,1.209,3.82
XH,992,SLC,SNA,2/10/2024,221,2.92,9.226
XH,5076,CLT,LGA,2/29/2024,CR9,2.356,7.444
XH,7999,ATL,ILM,2/22/2024,CR9,1.735,5.483
XH,2766,ATL,JAX,2/11/2024,752,3.161,9.99
XH,2299,MCI,SLC,2/14/2024,73H,5.969,18.862
XH,5295,RDU,LGA,2/14/2024,CR9,2.151,6.796
XH,9778,ATL,DTW,2/23/2024,75W,5.401,17.068
XH,9799,JFK,SLC,2/1/2024,73J,11.353,35.873
XH,2699,ATL,RDU,2/8/2024,73J,2.69,8.498
XH,9680,DTW,DFW,2/16/2024,32B,7.634,24.122
XH,8006,MEX,MTY,2/27/2024,7S8,3.128,9.884
XH,2767,SLC,MSP,2/16/2024,73J,5.355,16.922
XH,9570,MCO,MSP,2/15/2024,76W,18.006,56.897
XH,7997,ATL,ASE,2/5/2024,CR7,5.349,16.902
XH,977,ATL,SCL,2/5/2024,359,44.77,141.473
XH,9592,AMS,PRG,2/18/2024,E7W,2.044,6.458
XH,2762,ATL,MLB,2/25/2024,717,2.291,7.238
XH,9769,HAM,AMS,2/8/2024,E7W,1.539,4.864
XH,9980,AMS,SFO,2/3/2024,781,58.074,183.513
XH,6800,KOA,HNL,2/19/2024,717,1.546,4.886
XH,9876,FSD,MSP,2/28/2024,E7W,1.31,4.14
XH,9998,DTW,SJD,2/11/2024,73J,12.314,38.913
XH,7968,GDL,ORD,2/29/2024,7S8,8.823,27.881
XH,6097,BOG,CLO,2/28/2024,32A,1.894,5.985
XH,9707,ATL,DSM,2/17/2024,717,3.908,12.349
XH,7990,AMS,VNO,2/22/2024,223,3.153,9.963
XH,6909,GRU,MAO,2/5/2024,32Q,8.582,27.118
XH,2778,CHA,ATL,2/12/2024,717,1.6,5.056
XH,900,ATL,BOS,2/27/2024,32B,7.145,22.579
XH,7956,ICT,ATL,2/5/2024,CR9,3.765,11.898
XH,998,AUS,SEA,2/22/2024,73H,10.763,34.01
XH,8650,CDG,DEL,2/20/2024,332,51.931,164.102
XH,7997,HKT,ICN,2/7/2024,77W,43.19,136.482
XH,8009,SLP,MEX,2/11/2024,E90,1.661,5.249
XH,9699,SLC,BUR,2/24/2024,E7W,2.836,8.961
XH,950,DCA,ATL,2/17/2024,320,4.112,12.995
XH,2879,DCA,DTW,2/7/2024,319,2.914,9.207
XH,9979,YVR,SEA,2/15/2024,E7W,0.96,3.031
XH,7866,PVD,DTW,2/4/2024,CR9,2.636,8.329
XH,572,DEN,ATL,2/22/2024,32B,9.302,29.393
XH,6929,BPS,GRU,2/11/2024,32A,4.215,13.319
XH,2076,MSY,ATL,2/23/2024,75W,4.272,13.501
XH,8968,MEX,LMM,2/16/2024,E90,4.017,12.694
XH,602,ATL,MEX,2/12/2024,73H,8.571,27.087
XH,5990,JFK,LHR,2/8/2024,351,40.698,128.607
XH,5009,PVD,DTW,2/11/2024,CR9,3.02,9.543
XH,8799,JFK,CDG,2/3/2024,77W,52.166,164.845
XH,5960,CHS,LGA,2/28/2024,CR9,2.647,8.364
XH,5029,JFK,CVG,2/25/2024,CR9,2.794,8.829
XH,7889,NRT,ICN,2/4/2024,32Q,5.629,17.789
XH,9559,AMS,DUS,2/9/2024,E7W,0.81,2.56
XH,5266,ATL,CHO,2/1/2024,CR9,2.215,7
XH,8990,LYS,CDG,2/26/2024,320,2.53,7.995
XH,8782,CDG,ARN,2/28/2024,319,5.748,18.164
XH,8286,CDG,DUB,2/2/2024,223,2.359,7.455
XH,8725,CPH,CDG,2/18/2024,223,2.656,8.394
XH,7578,JNB,NBO,2/1/2024,788,16.402,51.83
XH,9689,MSP,BDL,2/8/2024,73H,5.946,18.787
XH,656,ATL,SFO,2/15/2024,76W,26.487,83.699
XH,9998,BQK,ATL,2/2/2024,CR9,1.38,4.361
XH,7968,DTW,MKE,2/4/2024,E7W,1.428,4.511
XH,2925,ATL,ORF,2/29/2024,73J,3.343,10.563
XH,7722,SCL,FLN,2/26/2024,32A,7.152,22.6
XH,5670,LGA,CMH,2/3/2024,E75,1.914,6.047
XH,6206,POA,GRU,2/8/2024,321,4.44,14.031
XH,7920,ATL,ELH,2/11/2024,CR7,2.378,7.515
XH,9209,SLC,FLL,2/8/2024,32Q,10.612,33.534
XH,5992,LGA,RDU,2/10/2024,CR9,2.115,6.684
XH,7057,PHX,LAX,2/7/2024,E7W,1.945,6.147
XH,2778,ATL,MEM,2/19/2024,717,2.129,6.728
XH,995,AMS,DTW,2/9/2024,333,49.948,157.835
XH,9672,MSP,MKE,2/8/2024,319,2.224,7.028
XH,2952,MKE,ATL,2/2/2024,73J,4.118,13.012
XH,7957,DTW,MTY,2/11/2024,E90,8.005,25.297
XH,9578,IND,MSP,2/20/2024,717,2.982,9.423
XH,2079,LGA,TPA,2/10/2024,32B,8.14,25.723
XH,2278,ATL,CVG,2/15/2024,73J,2.709,8.558
XH,956,SLC,BNA,2/15/2024,319,7.64,24.142
XH,2859,IND,ATL,2/13/2024,75W,4.199,13.269
XH,9980,AMS,SFO,2/2/2024,789,56.709,179.198
XH,8599,SFO,CDG,2/21/2024,77W,80.973,255.876
XH,5629,SDF,LGA,2/17/2024,E70,2.205,6.967
XH,7278,YYC,YWG,2/9/2024,7S8,4.325,13.668
XH,8298,BHX,CDG,2/19/2024,E90,2.317,7.321
XH,782,RNO,SLC,2/25/2024,73H,2.873,9.081
XH,9958,ATL,DTW,2/13/2024,73J,3.664,11.579
XH,2589,DTW,LGA,2/19/2024,32B,3.915,12.372
XH,9966,MSP,DEN,2/19/2024,32B,5.246,16.576
XH,8002,MEX,AGU,2/24/2024,E90,1.909,6.035
XH,2679,BWI,ATL,2/8/2024,75W,5.602,17.701
XH,7099,YYC,YQR,2/19/2024,7S8,2.829,8.941
XH,2778,SAV,ATL,2/21/2024,717,1.669,5.274
XH,9250,DEN,ATL,2/20/2024,32B,7.091,22.406
XH,6897,HNL,LIH,2/21/2024,717,1.102,3.481
XH,9759,JAX,BOS,2/29/2024,221,3.645,11.519
XH,9920,QRO,MEX,2/7/2024,E90,1.37,4.328
XH,9690,LAX,MSP,2/24/2024,73J,8.333,26.334
XH,9686,AMS,BER,2/22/2024,73H,2.504,7.912
XH,9776,LAX,TUS,2/22/2024,CR7,1.97,6.227
XH,9902,STL,ATL,2/27/2024,73J,3.211,10.147
XH,2997,BHM,ATL,2/25/2024,73J,1.724,5.448
XH,7579,HRE,LUN,2/4/2024,E90,1.717,5.425
XH,950,ATL,BOS,2/16/2024,32Q,4.7,14.852
XH,6776,OPO,MAD,2/17/2024,73H,2.194,6.931
XH,677,BOS,CUN,2/26/2024,73J,10.132,32.016
XH,2778,ATL,MEM,2/11/2024,320,2.575,8.137
XH,9067,MSP,DCA,2/14/2024,319,4.68,14.79
XH,2027,SLC,MSP,2/13/2024,320,4.954,15.657
XH,9899,MSP,GRB,2/7/2024,E75,1.428,4.511
XH,9977,FLL,LGA,2/2/2024,32B,8.484,26.808
XH,9966,DUB,AMS,2/1/2024,73H,3.04,9.604
XH,8077,MEX,GDL,2/17/2024,7M8,2.145,6.779
XH,9952,ZRH,AMS,2/8/2024,E90,2.773,8.762
XH,2978,RDU,ATL,2/22/2024,32B,3.739,11.816
XH,6779,FRA,MAD,2/24/2024,7S8,5.305,16.763
XH,9978,SLC,PVR,2/2/2024,73J,7.425,23.46
XH,7989,YYZ,YYC,2/1/2024,7M8,7.589,23.982
XH,5792,DCA,BOS,2/20/2024,E75,1.622,5.126
XH,9799,MCO,SLC,2/28/2024,32B,14.75,46.609
XH,5922,TYS,DTW,2/10/2024,CR9,2.571,8.124
XH,9996,AMS,BLL,2/4/2024,E90,1.942,6.137
XH,9670,ATL,FLL,2/16/2024,75W,5.292,16.722
XH,776,ATL,DEN,2/20/2024,32B,9.468,29.919
XH,9799,LGB,SLC,2/15/2024,E7W,2.493,7.878
XH,5072,ATL,HPN,2/12/2024,CR9,2.904,9.177
XH,9705,SLC,SJC,2/19/2024,E7W,3.03,9.575
XH,2997,PBI,DTW,2/23/2024,73H,6.335,20.018
XH,8727,CDG,MXP,2/22/2024,E90,2.494,7.882
XH,9995,AMS,BIO,2/1/2024,295,3.05,9.637
XH,9709,DFW,DTW,2/13/2024,32B,6.987,22.077
XH,5679,BOS,DTW,2/10/2024,E75,2.745,8.675
XH,8067,CUN,MEX,2/27/2024,7M9,5.005,15.816
XH,5266,ATL,CHO,2/26/2024,CR9,2.108,6.662
XH,2298,DEN,SEA,2/18/2024,221,3.684,11.641
XH,5265,ITH,JFK,2/10/2024,CR9,1.693,5.35
XH,979,LAS,DTW,2/17/2024,73J,8.758,27.673
XH,8929,ZAG,CDG,2/24/2024,E90,3.62,11.439
XH,8907,GDL,MEX,2/12/2024,73H,2.632,8.318
XH,9067,MCO,BOS,2/27/2024,32B,7.862,24.843
XH,955,DUB,BOS,2/29/2024,76W,33.009,104.307
XH,9702,SLC,PHX,2/20/2024,32B,4.674,14.769
XH,2508,ATL,BNA,2/2/2024,73J,2.105,6.65
XH,2792,SAN,ATL,2/2/2024,32B,11.117,35.129
XH,876,LGA,SLC,2/10/2024,221,7.904,24.976
XH,570,MIA,LAX,2/10/2024,73J,15.058,47.581
XH,9926,AMS,HAJ,2/17/2024,E7W,1.218,3.85
XH,9672,NTE,AMS,2/20/2024,295,2.417,7.638
XH,767,MSP,TPA,2/8/2024,73J,7.674,24.249
XH,7978,MCO,MEX,2/28/2024,7M9,7.853,24.817
XH,9899,SJD,MSP,2/12/2024,73J,9.43,29.798
XH,9599,LYS,AMS,2/24/2024,73H,3.483,11.007
XH,9772,HUY,AMS,2/15/2024,E90,1.611,5.09
XH,9522,ATL,GEG,2/10/2024,73H,11.317,35.759
XH,9829,SLC,GEG,2/3/2024,E7W,2.293,7.246
XH,2759,ATL,JAN,2/27/2024,717,2.279,7.202
XH,9795,CMH,MSP,2/8/2024,E7W,2.975,9.399
XH,6907,GRU,BPS,2/14/2024,319,3.872,12.237
XH,9527,ATL,PBI,2/22/2024,32B,4.777,15.094
XH,9792,MSP,FAR,2/14/2024,73H,2.042,6.453
XH,2729,ATL,TLH,2/26/2024,319,1.913,6.045
XH,9069,MTY,MEX,2/24/2024,7S8,3.114,9.841
XH,2097,ATL,AVL,2/19/2024,717,1.406,4.443
XH,9990,YYC,AMS,2/17/2024,772,57.904,182.976
XH,2056,LGA,MCO,2/21/2024,32B,6.882,21.746
XH,2007,DEN,LAX,2/11/2024,319,5.042,15.935
XH,7095,DTW,MDW,2/16/2024,E7W,1.508,4.764
XH,9202,MSP,LAS,2/14/2024,73J,8.341,26.36
